Date,co,no2,o3,pm10,pm25,so2,Temp,Rain,Cloud,Pressure,Wind,Gust
2020-10-03,8.0,11.0,6.0,39.0,62.0,3.0,28.12,0.25,70.88,1008.5,8.75,13.62
2020-10-04,11.33,11.0,13.5,35.67,52.33,3.0,27.88,0.22,71.0,1008.88,10.12,15.12
2020-10-05,5.0,8.0,5.0,36.33,47.0,2.67,27.0,1.06,75.12,1009.88,9.25,14.75
2020-10-06,4.0,11.5,4.0,22.33,46.67,3.33,26.0,0.06,87.25,1012.75,10.5,18.25
2020-10-07,3.67,7.33,45.5,26.33,30.67,2.67,25.25,0.01,65.62,1014.12,12.75,20.5
2020-10-08,3.67,7.0,19.0,25.67,37.33,3.0,24.75,0.0,53.88,1014.88,15.88,25.38
2020-10-09,3.33,10.0,4.0,29.67,35.33,3.33,24.12,0.0,37.88,1015.75,13.62,24.12
2020-10-10,3.33,9.33,3.5,33.33,43.0,3.33,24.12,0.0,26.75,1013.88,11.5,17.75
2020-10-11,6.0,12.0,2.5,49.0,49.67,3.33,24.38,0.0,38.5,1011.75,7.12,13.25
2020-10-12,6.33,13.67,2.5,57.0,73.67,3.33,25.38,0.0,24.38,1010.62,11.88,18.38
2020-10-13,4.0,8.33,2.0,34.33,83.33,2.67,27.0,0.0,49.0,1009.88,13.38,22.38
2020-10-14,6.33,7.33,2.0,17.33,53.33,3.0,24.0,4.22,96.5,1007.75,18.62,39.0
2020-10-15,5.33,7.33,3.5,21.0,24.33,3.0,22.12,3.26,100.0,1009.88,15.12,24.12
2020-10-16,4.67,7.33,3.0,19.67,29.33,3.0,22.88,0.68,98.5,1013.25,13.62,27.0
2020-10-17,5.33,7.67,3.0,27.33,26.33,3.0,22.75,0.01,73.0,1015.5,15.5,26.25
2020-10-18,5.33,8.67,3.0,29.0,40.0,3.33,20.38,0.51,92.25,1016.0,14.12,23.25
2020-10-19,5.0,10.67,3.5,30.67,41.33,3.67,21.12,0.05,93.75,1016.25,12.12,23.62
2020-10-20,5.0,12.33,5.5,33.33,43.33,3.33,20.0,0.12,100.0,1017.5,14.0,22.0
2020-10-21,8.33,19.0,2.5,53.0,45.33,4.0,21.88,0.0,48.25,1017.5,11.62,20.12
2020-10-22,12.0,21.67,3.5,65.67,77.67,4.0,22.88,0.0,12.25,1014.62,12.25,19.62
2020-10-23,10.67,23.0,4.0,64.33,95.33,4.33,22.12,0.0,4.5,1014.62,12.88,18.75
2020-10-24,6.67,17.0,2.0,65.33,92.33,3.67,21.75,0.0,33.0,1014.25,11.38,17.38
2020-10-25,6.67,15.0,1.0,50.67,97.0,3.0,22.0,0.09,69.88,1014.25,10.25,15.0
2020-10-26,9.0,16.0,3.0,47.0,75.33,3.33,21.88,0.11,93.5,1013.75,10.62,17.5
2020-10-27,7.33,14.33,3.0,52.67,70.33,3.0,25.12,0.0,45.75,1012.62,9.75,15.88
2020-10-28,5.0,11.67,1.0,36.67,80.33,3.0,25.75,0.15,59.62,1012.5,14.62,21.88
2020-10-29,6.67,11.67,1.0,21.33,57.33,3.0,22.5,0.5,99.0,1015.0,18.62,34.88
2020-10-30,9.0,13.0,1.5,36.0,34.33,3.0,22.0,0.29,100.0,1018.12,9.62,15.75
2020-10-31,11.0,15.33,3.0,63.33,49.0,3.33,22.12,0.01,89.62,1017.38,5.88,9.0
2020-11-01,8.33,14.33,1.5,54.33,98.33,3.33,23.5,0.0,64.88,1015.88,5.75,8.38
2020-11-02,5.67,12.33,2.0,27.33,81.33,3.67,24.62,0.04,82.5,1016.25,11.62,19.88
2020-11-03,8.33,15.0,6.0,48.33,40.67,2.67,22.12,0.0,63.88,1018.38,14.12,20.0
2020-11-04,11.33,21.67,6.33,66.67,71.33,1.67,21.0,0.0,82.88,1017.88,10.0,14.12
2020-11-05,10.33,21.33,6.0,76.67,97.33,1.33,21.75,0.0,84.62,1016.75,3.38,7.5
2020-11-06,8.67,17.0,7.67,53.0,120.67,1.33,24.12,0.0,61.0,1017.88,5.12,11.0
2020-11-07,7.0,18.67,10.33,48.0,79.0,1.67,24.38,0.0,44.5,1019.0,11.62,18.5
2020-11-08,7.33,24.33,12.0,53.67,71.33,2.33,23.88,0.0,23.25,1019.5,14.38,20.5
2020-11-09,7.67,25.33,12.33,60.67,86.0,3.0,22.5,0.0,12.0,1019.62,14.75,21.5
2020-11-10,9.0,28.0,10.67,64.67,86.67,3.0,21.62,0.0,4.62,1019.75,12.38,20.12
2020-11-11,9.67,27.0,15.33,69.67,98.0,2.33,20.75,0.0,67.38,1021.5,10.25,16.25
2020-11-12,8.0,26.0,13.67,69.67,99.33,2.33,23.12,0.0,39.88,1020.62,6.88,13.0
2020-11-13,6.33,22.67,13.0,59.67,104.33,2.33,22.62,0.0,14.88,1018.5,10.0,15.88
2020-11-14,5.67,16.67,8.33,41.33,90.33,1.0,22.12,0.0,22.12,1017.88,12.25,19.12
2020-11-15,8.67,16.33,2.33,39.0,70.0,1.0,20.0,0.65,95.0,1018.62,13.75,21.12
2020-11-16,11.33,17.67,5.0,44.0,62.67,1.0,19.25,2.16,100.0,1017.62,10.12,25.88
2020-11-17,8.33,18.33,4.0,47.0,68.33,1.0,22.75,0.19,84.75,1013.38,7.5,14.5
2020-11-18,13.33,21.67,3.67,50.33,64.0,1.0,25.38,0.0,39.0,1011.12,12.75,21.0
2020-11-19,9.33,16.0,3.0,50.67,62.33,1.0,25.0,0.0,74.38,1010.38,8.88,12.62
2020-11-20,7.33,14.0,3.0,43.0,66.0,1.0,24.88,0.01,56.12,1011.0,11.75,18.12
2020-11-21,6.67,14.67,3.67,42.33,56.33,1.0,25.25,0.01,53.62,1012.0,11.12,16.62
2020-11-22,9.0,16.0,3.67,46.0,56.0,1.0,25.25,0.09,70.25,1015.0,7.88,14.12
2020-11-23,8.33,18.33,3.67,53.0,56.33,1.33,25.0,0.16,75.38,1017.0,10.5,16.62
2020-11-24,9.33,18.0,4.33,57.67,74.0,1.33,23.88,0.08,95.62,1017.75,9.25,14.62
2020-11-25,7.33,17.33,4.67,53.33,86.67,1.0,23.62,0.04,87.25,1016.62,8.12,12.25
2020-11-26,6.0,15.67,9.33,57.0,68.33,1.33,23.75,0.05,66.88,1018.0,9.62,14.12
2020-11-27,4.0,10.67,6.67,38.67,85.0,1.33,23.12,0.0,38.12,1020.0,9.5,15.88
2020-11-28,3.67,11.67,8.33,28.67,59.67,1.33,20.5,0.0,68.62,1021.88,11.38,18.88
2020-11-29,5.33,15.67,9.67,38.33,42.0,1.67,18.88,0.0,25.0,1022.75,12.38,20.38
2020-11-30,7.0,22.0,6.67,54.67,56.67,2.67,18.75,0.0,23.38,1023.0,11.25,17.25
2020-12-01,8.67,22.0,5.67,62.0,89.33,2.0,19.25,0.0,55.5,1022.38,7.62,12.62
2020-12-02,6.0,16.67,6.0,57.67,103.33,1.67,19.38,0.0,79.25,1021.12,7.12,13.38
2020-12-03,5.33,15.67,6.67,35.33,88.33,1.67,19.25,0.0,61.75,1022.12,10.62,19.25
2020-12-04,6.33,19.67,7.33,41.0,51.33,1.67,16.75,0.0,55.88,1022.5,12.25,19.38
2020-12-05,7.67,22.67,8.67,58.0,62.67,2.0,15.5,0.0,10.0,1022.12,9.38,15.25
2020-12-06,6.67,21.0,11.0,66.67,97.0,2.0,16.75,0.0,5.62,1020.62,4.5,8.75
2020-12-07,7.33,21.33,7.67,58.33,115.0,2.0,17.5,0.0,54.12,1021.38,6.25,12.0
2020-12-08,10.0,26.0,6.67,77.33,102.33,2.0,18.0,0.0,45.88,1021.0,8.38,15.25
2020-12-09,11.0,26.67,10.0,77.67,123.0,2.67,18.12,0.0,6.5,1016.88,6.38,9.38
2020-12-10,11.33,26.0,7.67,83.33,128.33,2.0,19.38,0.0,30.0,1016.75,4.25,9.38
2020-12-11,8.33,22.33,6.67,60.67,141.33,2.0,20.62,0.0,35.38,1014.75,8.0,11.88
2020-12-12,8.33,18.0,4.33,62.0,107.0,1.33,21.25,0.01,79.75,1013.62,7.75,13.75
2020-12-13,7.0,14.67,4.33,54.0,105.0,1.33,22.38,0.0,80.75,1011.62,6.0,13.38
2020-12-14,7.0,14.67,3.67,23.67,84.0,1.0,20.38,0.61,83.38,1014.5,14.0,22.88
2020-12-15,4.67,12.67,3.67,20.67,35.33,1.33,14.0,0.1,97.75,1021.0,10.25,18.12
2020-12-16,4.0,13.0,3.67,24.33,30.33,1.0,12.25,0.01,100.0,1023.38,9.88,16.38
2020-12-17,4.33,13.33,4.0,30.33,39.0,1.0,13.12,0.0,97.62,1021.88,7.38,14.25
2020-12-18,4.0,15.0,6.33,42.33,48.67,1.33,13.5,0.0,81.38,1022.75,11.62,21.12
2020-12-19,4.0,15.33,7.67,43.67,67.67,1.67,13.88,0.0,69.62,1024.88,13.88,20.88
2020-12-20,5.33,18.33,9.33,52.0,72.0,2.0,15.25,0.0,45.88,1025.5,14.12,22.88
2020-12-21,7.33,23.67,11.0,62.67,91.0,2.0,14.75,0.0,23.0,1023.88,12.88,20.62
2020-12-22,8.33,25.33,5.0,71.33,111.67,3.33,15.75,0.0,52.75,1019.75,8.88,13.38
2020-12-23,8.67,22.33,6.0,53.33,124.0,2.0,17.62,0.01,74.88,1017.0,5.5,8.88
2020-12-24,12.33,27.0,5.33,79.0,94.0,3.33,18.0,0.0,48.88,1017.25,7.25,11.62
2020-12-25,11.33,26.67,2.67,80.33,131.33,2.67,18.62,0.0,85.62,1017.0,6.25,10.5
2020-12-26,11.33,19.67,2.0,91.0,130.67,2.0,19.25,0.0,74.62,1015.12,6.25,9.12
2020-12-27,10.33,16.67,8.0,59.0,148.0,1.67,21.0,0.06,98.62,1013.62,5.25,8.62
2020-12-28,7.33,15.33,2.67,40.67,95.0,1.67,22.88,0.06,88.75,1011.88,13.12,20.38
2020-12-29,6.33,13.0,7.5,43.67,60.33,1.67,22.25,0.12,81.88,1013.12,12.75,20.75
2020-12-30,5.67,15.67,9.0,46.0,70.0,2.67,16.25,0.04,59.75,1023.38,20.0,32.25
2020-12-31,7.5,18.0,15.0,56.0,77.33,3.5,13.25,0.0,50.12,1026.0,11.75,19.12
2021-01-01,9.0,21.5,15.5,87.0,101.0,4.0,12.75,0.0,19.12,1025.0,8.12,13.75
2021-01-02,7.0,20.0,9.5,84.0,150.5,7.0,14.12,0.0,3.5,1021.5,6.0,8.75
2021-01-03,9.0,25.33,11.5,87.33,150.5,3.33,13.75,0.0,58.75,1020.88,7.12,11.0
2021-01-04,13.0,35.67,6.5,127.33,155.33,3.0,16.75,0.0,27.88,1020.25,6.38,10.38
2021-01-05,8.0,29.0,8.0,88.0,196.0,2.0,16.38,0.0,70.75,1019.88,6.12,9.62
2021-01-06,7.0,25.33,4.0,80.0,152.33,2.0,18.12,0.0,86.38,1018.88,8.5,13.12
2021-01-07,5.67,19.0,6.0,27.67,137.33,1.33,14.62,0.0,98.25,1019.62,13.88,21.25
2021-01-08,4.33,20.0,4.67,36.33,39.33,2.0,9.38,0.01,99.75,1025.5,16.5,27.88
2021-01-09,4.33,22.67,5.0,46.0,56.33,2.0,10.75,0.0,81.12,1024.12,12.62,17.75
2021-01-10,5.0,21.67,6.67,53.0,72.67,2.0,11.75,0.0,49.38,1023.25,10.38,16.25
2021-01-11,8.33,27.0,8.33,57.67,87.0,2.33,12.0,0.01,60.88,1028.25,15.0,23.88
2021-01-12,11.67,34.67,6.67,88.67,93.0,4.0,13.12,0.0,30.62,1025.88,9.88,15.12
2021-01-13,10.33,34.67,9.0,89.0,140.67,5.0,15.62,0.0,17.0,1018.5,7.0,12.0
2021-01-14,13.67,36.67,2.0,100.33,146.0,2.67,16.62,0.0,9.88,1017.12,5.62,9.62
2021-01-15,11.33,34.67,3.33,103.33,164.0,4.0,17.25,0.0,11.62,1015.12,7.0,11.75
2021-01-16,6.67,23.33,5.0,78.67,168.0,2.0,18.75,0.0,82.38,1016.38,5.25,9.25
2021-01-17,8.33,25.33,8.67,54.0,129.33,2.0,15.25,0.16,95.25,1024.75,16.25,25.25
2021-01-18,10.0,29.67,8.33,76.67,97.0,3.0,14.62,0.0,23.88,1024.25,9.25,16.0
2021-01-19,12.33,34.0,5.0,90.67,131.0,3.33,15.62,0.0,5.12,1018.25,10.25,15.25
2021-01-20,13.0,30.33,3.67,123.0,142.33,2.0,16.75,0.0,54.25,1016.5,6.75,11.62
2021-01-21,13.33,35.0,4.33,118.67,182.0,2.0,18.62,0.02,74.38,1015.0,4.25,7.88
2021-01-22,13.0,30.5,4.67,103.67,178.0,2.0,20.0,0.0,56.62,1014.75,3.25,7.38
2021-01-23,10.0,25.5,5.67,85.33,163.67,2.0,20.38,0.0,31.88,1014.5,9.25,13.12
2021-01-24,12.33,20.0,3.67,73.67,146.0,1.67,19.75,0.0,49.0,1013.38,14.5,22.62
2021-01-25,10.33,18.33,3.67,58.33,123.67,1.33,20.75,0.22,87.0,1015.0,10.25,18.25
2021-01-26,9.67,18.67,5.33,52.0,87.0,1.67,21.38,0.05,74.88,1015.75,9.75,15.75
2021-01-27,7.67,17.33,3.67,51.67,74.0,1.67,20.5,0.0,85.12,1015.88,10.62,16.5
2021-01-28,9.0,19.0,2.67,68.67,75.33,2.33,17.88,0.11,90.38,1021.38,12.38,20.62
2021-01-29,14.0,29.0,2.0,96.67,112.33,2.67,18.38,0.0,48.12,1021.38,9.25,14.0
2021-01-30,12.0,23.33,2.0,106.67,151.33,3.33,17.25,0.02,91.38,1020.38,7.88,13.38
2021-01-31,9.67,21.67,2.67,74.67,155.0,3.0,19.0,0.1,91.5,1019.38,7.75,14.5
2021-02-01,8.67,20.67,3.67,58.33,109.0,3.67,21.0,0.0,80.38,1018.12,10.38,15.75
2021-02-02,7.67,23.33,7.0,60.67,89.33,3.67,20.75,0.04,61.25,1018.0,11.62,17.12
2021-02-03,9.33,24.67,6.67,59.67,97.0,3.67,20.75,0.0,53.5,1019.0,10.25,15.62
2021-02-04,8.33,25.67,6.67,67.67,93.33,3.67,20.75,0.04,56.75,1019.38,10.75,16.38
2021-02-05,7.67,25.67,8.0,65.0,104.67,3.67,20.12,0.0,64.75,1018.12,9.75,15.25
2021-02-06,7.33,25.0,7.33,65.0,103.0,4.0,20.25,0.0,41.75,1017.0,9.75,14.0
2021-02-07,6.67,21.33,7.67,64.67,111.67,3.67,21.62,0.0,20.75,1015.5,11.12,16.25
2021-02-08,4.67,18.0,9.0,26.33,106.0,2.67,21.0,0.46,90.62,1017.0,8.75,14.0
2021-02-09,9.0,23.33,11.33,50.67,39.67,3.67,16.0,1.32,98.75,1017.62,13.5,21.88
2021-02-10,6.0,22.33,14.67,44.33,91.0,3.33,18.12,0.0,21.12,1016.25,7.5,12.5
2021-02-11,4.33,22.67,12.67,32.0,76.33,3.33,18.88,0.0,29.62,1016.12,8.0,11.62
2021-02-12,5.0,25.0,14.0,33.67,52.0,3.33,19.62,0.0,57.75,1017.0,9.75,12.88
2021-02-13,7.67,30.0,12.0,42.67,55.0,3.33,19.88,0.0,34.38,1016.75,10.5,14.75
2021-02-14,5.33,27.0,13.0,49.67,63.67,3.33,20.5,0.0,56.62,1016.38,8.75,13.12
2021-02-15,5.0,24.67,6.33,52.33,83.0,3.33,21.25,0.01,28.88,1013.75,13.5,19.5
2021-02-16,4.0,16.0,7.0,35.0,84.33,3.33,21.0,0.01,88.12,1015.12,9.75,15.5
2021-02-17,5.2,15.8,6.67,48.2,52.8,4.0,19.62,0.11,87.75,1020.38,11.12,18.62
2021-02-18,7.2,20.0,10.33,72.6,77.4,4.67,20.38,0.0,78.5,1023.88,5.62,9.88
2021-02-19,5.0,25.0,14.0,61.0,125.0,4.33,21.38,0.0,72.0,1023.38,6.0,9.75
2021-02-20,4.0,25.6,12.67,56.0,110.4,4.0,20.5,0.0,24.25,1019.5,9.25,13.25
2021-02-21,3.8,21.0,7.67,39.4,92.0,3.33,21.38,0.0,10.75,1015.88,13.5,20.25
2021-02-22,4.8,19.8,6.33,40.2,68.4,4.0,22.0,0.02,39.62,1014.88,11.0,16.75
2021-02-23,3.6,16.6,7.67,45.4,70.0,2.67,22.75,0.0,42.12,1014.25,10.25,13.88
2021-02-24,3.4,18.8,5.67,41.6,67.4,2.67,23.0,0.0,32.38,1011.12,17.5,26.88
2021-02-25,5.0,16.25,4.5,26.5,56.2,3.5,23.38,0.04,74.88,1007.75,16.12,23.5
2021-02-26,3.67,6.33,7.0,30.0,34.0,6.0,23.88,0.11,84.88,1007.75,9.62,15.38
2021-02-27,5.67,7.67,5.0,40.67,49.0,7.0,19.25,0.26,92.5,1011.88,10.75,19.5
2021-02-28,10.0,13.5,6.0,54.5,72.33,4.0,19.62,0.22,87.88,1012.5,9.0,13.12
2021-03-01,5.75,13.75,4.0,25.75,86.5,4.0,22.62,0.24,85.25,1013.38,11.5,18.12
2021-03-02,6.25,14.25,4.5,45.75,36.5,4.0,19.88,0.02,94.5,1018.0,12.38,19.5
2021-03-03,7.25,13.5,4.0,49.75,67.5,4.0,19.25,0.23,99.88,1017.12,5.75,10.12
2021-03-04,8.75,14.5,3.5,47.25,81.25,4.0,19.75,0.05,81.88,1015.12,8.38,13.25
2021-03-05,7.25,14.25,8.0,45.75,74.5,4.0,22.5,0.01,91.25,1012.62,10.0,16.62
2021-03-06,4.75,13.75,8.5,36.0,68.25,4.0,23.75,0.02,86.75,1013.25,9.25,14.38
2021-03-07,7.0,12.25,7.0,53.0,49.25,4.0,22.12,0.5,86.5,1015.38,8.88,16.12
2021-03-08,3.0,11.75,5.0,29.5,80.0,4.0,22.75,0.06,83.12,1016.62,11.38,17.0
2021-03-09,2.5,12.0,7.0,25.75,37.75,4.0,22.75,0.05,88.25,1016.62,17.0,25.5
2021-03-10,3.25,12.5,6.0,24.25,31.5,4.0,22.88,0.08,80.38,1016.75,16.38,25.12
2021-03-11,3.5,12.75,8.0,31.25,30.5,4.0,23.62,0.12,63.0,1017.62,14.12,23.25
2021-03-12,4.75,13.75,6.0,37.25,41.5,4.0,24.12,0.04,49.25,1017.25,11.5,18.62
2021-03-13,3.25,14.5,10.0,37.75,51.5,4.0,23.88,0.06,56.75,1017.25,11.0,17.75
2021-03-14,3.0,14.75,8.5,31.25,55.5,4.0,23.75,0.01,25.12,1014.5,12.12,18.88
2021-03-15,4.25,12.5,6.5,35.25,42.25,4.0,23.75,0.04,60.0,1012.38,15.62,24.38
2021-03-16,3.5,12.0,7.5,32.0,44.75,4.0,24.25,0.06,69.25,1011.5,16.0,24.5
2021-03-17,4.5,13.0,6.0,27.75,39.75,4.0,24.12,0.08,65.12,1010.88,14.25,24.25
2021-03-18,4.0,12.25,5.5,22.5,37.25,4.0,24.75,0.04,58.88,1011.25,14.75,22.88
2021-03-19,4.25,12.5,6.0,20.75,27.25,4.0,25.75,0.02,71.0,1009.88,16.88,25.0
2021-03-20,3.5,13.0,8.5,16.75,23.25,4.0,25.38,0.05,79.12,1009.12,13.88,22.12
2021-03-21,4.0,11.0,11.0,33.25,18.5,4.0,20.25,0.22,93.5,1014.75,17.25,28.12
2021-03-22,4.25,15.75,15.0,50.75,44.0,5.0,16.0,0.0,98.38,1023.75,14.12,20.88
2021-03-23,6.25,17.5,6.5,50.0,69.25,6.0,18.62,0.0,57.38,1021.0,8.12,12.0
2021-03-24,8.5,18.5,6.5,67.75,73.25,4.5,20.5,0.0,68.25,1016.12,8.25,12.88
2021-03-25,4.25,17.5,5.5,43.75,108.75,4.0,22.5,0.05,71.5,1014.25,9.62,14.38
2021-03-26,3.5,15.75,5.0,32.5,76.25,4.0,23.38,0.05,81.5,1012.5,15.62,22.25
2021-03-27,3.75,16.0,7.0,37.5,41.5,4.0,24.88,0.04,79.88,1010.12,15.5,24.0
2021-03-28,4.5,20.0,6.0,60.75,46.25,4.0,24.75,0.08,77.0,1008.75,12.12,19.62
2021-03-29,6.5,19.0,8.5,59.75,92.75,4.0,26.62,0.0,61.25,1004.25,12.62,18.5
2021-03-30,5.75,19.25,7.0,56.0,86.5,4.0,27.12,0.0,56.12,1001.88,10.12,17.0
2021-03-31,4.75,15.75,9.5,48.75,75.25,4.0,28.5,0.0,40.0,1000.5,12.38,20.5
2021-04-01,5.25,15.5,9.0,34.5,64.0,4.0,27.5,0.0,52.25,1002.25,13.12,19.25
2021-04-02,4.75,17.75,9.0,32.75,45.0,4.5,26.5,0.02,84.75,1006.25,13.5,21.25
2021-04-03,5.0,18.75,10.0,46.0,38.25,4.5,26.25,0.09,91.0,1009.25,13.12,20.38
2021-04-04,6.75,19.5,6.0,52.75,63.25,4.5,25.0,0.36,66.5,1011.0,9.0,16.25
2021-04-05,5.25,19.5,11.5,57.75,76.75,4.5,23.88,0.22,79.62,1013.5,9.5,15.62
2021-04-06,4.0,14.0,11.5,37.0,87.75,4.0,24.75,0.02,63.38,1013.88,8.25,14.75
2021-04-07,4.25,14.75,11.5,37.5,48.0,4.5,25.62,0.01,78.0,1012.12,11.5,18.62
2021-04-08,4.5,16.5,7.5,23.5,48.75,4.5,24.88,0.59,75.5,1010.75,12.75,20.75
2021-04-09,5.75,17.5,5.5,41.5,32.25,4.5,20.75,0.19,100.0,1014.12,7.62,17.12
2021-04-10,5.75,20.75,9.0,60.5,62.75,4.5,21.88,0.1,91.0,1015.0,9.12,14.38
2021-04-11,2.67,11.67,16.0,20.5,88.75,8.0,25.25,0.11,78.62,1014.5,12.25,20.75
2021-04-12,3.0,11.0,18.0,16.67,25.25,8.0,25.88,0.06,68.12,1013.12,14.75,22.75
2021-04-13,3.33,11.33,18.0,20.67,20.33,8.0,25.88,0.02,77.25,1011.88,12.25,20.0
2021-04-14,3.67,10.0,21.0,16.33,26.33,8.0,26.12,0.01,65.25,1010.62,13.0,20.38
2021-04-15,3.67,10.67,21.0,16.33,21.0,8.0,26.12,0.1,75.38,1009.38,12.88,21.75
2021-04-16,3.67,11.0,18.0,18.67,19.67,7.0,25.25,0.1,89.25,1011.38,10.38,20.0
2021-04-17,5.33,13.0,9.0,25.67,26.0,9.0,23.12,0.71,85.25,1014.38,11.25,20.38
2021-04-18,4.0,12.33,16.0,34.33,38.33,8.0,22.38,0.1,99.62,1012.75,7.75,10.75
2021-04-19,2.33,12.0,22.0,19.0,48.33,8.0,25.12,0.12,90.75,1009.38,10.62,17.12
2021-04-20,2.0,10.0,24.0,15.33,23.67,7.0,25.75,0.01,89.5,1008.38,15.12,23.88
2021-04-21,2.67,11.33,25.0,19.33,18.0,8.0,26.75,0.14,75.38,1008.5,16.0,24.38
2021-04-22,3.0,11.0,24.0,15.0,22.33,8.0,27.5,0.08,65.38,1007.0,15.62,20.88
2021-04-23,2.67,10.33,24.0,17.67,18.33,8.0,27.5,0.05,78.12,1005.75,16.5,25.25
2021-04-24,4.0,10.67,26.0,20.33,22.0,8.0,28.0,0.05,85.88,1005.88,16.12,23.25
2021-04-25,4.33,12.67,22.0,17.33,29.33,8.0,26.88,0.2,89.25,1007.62,13.12,23.12
2021-04-26,4.67,12.67,10.0,11.67,25.67,10.0,24.12,2.06,96.0,1010.0,10.5,21.12
2021-04-27,3.67,12.0,16.0,18.33,15.67,9.0,23.62,0.38,98.62,1012.38,7.62,14.75
2021-04-28,3.0,11.33,38.0,7.33,27.0,9.0,24.38,0.38,93.0,1013.62,10.88,18.25
2021-04-29,10.9,19.9,35.26,51.12,9.0,7.83,22.75,0.21,76.5,1015.25,10.38,15.88
2021-04-30,20.58,8.47,22.67,32.87,84.28,15.57,24.38,0.0,42.0,1012.12,9.12,15.38
2021-05-01,5.84,15.86,36.25,39.87,60.51,16.54,25.0,0.31,79.25,1011.25,8.5,14.62
2021-05-02,1.0,9.5,38.94,6.5,66.57,6.1,26.0,0.52,84.5,1009.5,12.5,20.75
2021-05-03,2.33,12.67,18.0,11.33,6.0,7.0,27.62,0.01,73.75,1007.12,15.0,26.62
2021-05-04,3.0,11.0,25.0,11.67,13.0,8.0,27.5,0.0,78.38,1006.5,10.38,18.25
2021-05-05,7.0,16.0,24.0,30.0,16.0,8.0,25.38,2.46,87.88,1010.75,7.38,16.88
2021-05-06,6.0,15.0,22.0,27.0,40.0,8.0,25.88,0.51,65.25,1013.38,7.88,14.38
2021-05-07,5.0,14.0,21.0,25.0,39.0,8.0,27.75,0.0,45.25,1011.25,14.25,21.75
2021-05-08,4.0,14.0,23.0,20.0,33.0,8.0,27.5,0.0,80.25,1009.12,10.25,16.12
2021-05-09,4.0,14.0,25.0,23.0,28.0,8.0,28.25,0.0,57.38,1006.0,11.25,18.38
2021-05-10,7.0,15.0,32.0,25.0,34.0,8.0,30.38,0.0,61.25,1003.62,15.0,22.62
2021-05-11,6.0,15.0,25.0,23.0,36.0,8.0,31.25,0.0,25.5,1002.75,14.5,22.38
2021-05-12,5.0,15.0,26.0,23.0,32.0,8.0,31.62,0.0,42.75,1002.75,12.38,22.88
2021-05-13,4.0,15.0,24.0,16.0,36.0,8.0,29.25,0.76,77.5,1003.25,10.5,21.12
2021-05-14,3.0,13.0,25.0,17.0,24.0,8.0,29.62,0.54,75.88,1003.12,15.12,26.62
2021-05-15,4.0,13.0,31.0,20.0,24.0,8.0,30.5,0.0,66.12,1003.25,17.12,27.5
2021-05-16,4.0,13.0,31.0,16.0,29.0,8.0,31.0,0.0,80.25,1003.62,15.12,23.62
2021-05-17,4.0,13.0,30.0,14.0,22.0,8.0,29.88,0.02,73.25,1005.88,14.25,24.25
2021-05-18,5.0,14.0,24.0,19.0,18.0,8.0,29.25,0.09,58.0,1005.38,12.75,23.75
2021-05-19,6.0,15.0,29.0,19.0,24.0,8.0,30.88,0.05,73.5,1003.0,16.62,24.0
2021-05-20,5.0,14.0,27.0,19.0,24.0,8.0,30.88,0.15,64.62,1002.0,12.62,19.88
2021-05-21,4.0,13.0,33.0,17.0,26.0,9.0,31.38,0.31,79.0,1001.88,14.25,22.5
2021-05-22,4.0,13.0,40.0,16.0,24.0,9.0,31.88,0.02,74.88,1001.75,13.75,25.75
2021-05-23,4.0,16.0,35.0,9.0,22.0,9.0,31.38,0.06,74.88,1002.75,14.0,22.75
2021-05-24,5.0,14.0,15.0,8.0,14.0,9.0,28.5,1.45,82.75,1007.25,9.62,18.5
2021-05-25,6.0,14.0,24.0,8.0,7.0,9.0,26.12,0.79,84.5,1009.0,8.5,15.12
2021-05-26,6.0,14.0,25.0,8.0,7.0,9.0,28.5,0.18,58.5,1005.62,12.12,19.25
2021-05-27,6.0,15.0,24.0,7.0,7.0,9.0,29.5,0.24,52.75,1006.38,11.12,18.38
2021-05-28,4.0,14.0,24.0,9.0,73.19,9.0,29.88,0.05,43.12,1006.38,9.75,18.12
2021-05-29,5.0,14.0,32.0,7.0,7.0,9.0,31.75,0.0,34.5,1003.5,11.25,19.38
2021-05-30,6.0,16.0,29.0,19.0,8.0,9.0,31.75,0.0,57.75,1001.62,8.25,14.0
2021-05-31,6.0,15.0,25.0,22.0,20.0,9.0,31.62,0.0,37.0,1000.5,6.75,12.75
2021-06-01,6.0,15.0,32.0,25.0,24.0,9.0,33.75,0.0,52.5,1000.38,8.5,15.5
2021-06-02,6.0,14.0,30.0,25.0,31.0,9.0,32.88,0.0,67.38,1001.5,8.0,16.38
2021-06-03,3.0,15.0,22.0,19.0,32.0,10.0,33.88,0.0,57.75,1002.25,10.25,17.75
2021-06-04,6.0,16.0,35.0,31.0,23.0,12.0,27.5,0.54,71.5,1006.5,14.75,24.62
2021-06-05,7.0,16.0,27.0,49.0,44.0,10.0,27.12,0.05,70.38,1005.62,6.75,11.62
2021-06-06,7.0,17.0,24.0,24.0,84.0,10.0,29.12,0.46,69.25,1003.12,6.88,11.62
2021-06-07,7.0,17.0,24.0,18.0,38.0,10.0,27.62,0.41,74.25,1003.88,5.0,10.5
2021-06-08,7.0,18.0,23.0,16.0,30.0,9.0,27.75,1.98,72.0,1005.0,5.5,12.38
